playlist_name,num_tracks,track_name,track_duration,track_explicit,track_popularity,acousticness,danceability,energy,instrumentalness,key,loudness,mode,tempo,valence,artist1_name,artist2_name,artist3_name,album_name,album_type,album_popularity,album_release_date,genres,pop,indie,rock,edm,hip hop,dance,avg_artist_following,avg_artist_popularity,single
FIFA 20 Soundtrack,41,Que Calor (feat. J Balvin & El Alfa),169997,0,73,0.0375,0.795,0.885,0.006379999999999999,8,-4.13,1,126.037,0.46,Major Lazer,J Balvin,El Alfa,Que Calor (feat. J Balvin & El Alfa),single,66,2019-09-11,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop rap', 'latin', 'reggaeton', 'dembow', 'latin', 'rap dominicano', 'reggaeton', 'tropical']",1,0,0,1,0,1,9363300.0,86.66666666666667,1
FIFA 20 Soundtrack,41,"Yo x Ti, Tu x Mi",201040,0,80,0.462,0.78,0.759,0.000868,1,-3.292,1,91.95200000000001,0.579,ROSALÍA,Ozuna,,"Yo x Ti, Tu x Mi",single,73,2019-08-15,"['r&b en espanol', 'latin', 'puerto rican pop', 'reggaeton', 'trap latino']",1,0,0,0,0,0,13612422.0,88.5,1
FIFA 20 Soundtrack,41,Swing,179658,0,19,0.0064,0.775,0.7170000000000001,0.265,5,-5.348,0,122.994,0.282,Sofi Tukker,,,Swing,single,13,2019-07-12,"['electropop', 'pop']",1,0,0,1,0,0,405831.0,73.0,1
FIFA 20 Soundtrack,41,Vámono,208329,0,46,0.11199999999999999,0.672,0.733,0.373,2,-8.457,1,111.436,0.337,Buscabulla,,,Vámono,single,39,2019-09-25,"['indietronica', 'latintronica', 'puerto rican indie']",0,1,0,0,0,0,40030.0,49.0,1
FIFA 20 Soundtrack,41,Fado,250400,0,42,0.203,0.821,0.54,0.000657,3,-7.001,1,114.021,0.5870000000000001,Milky Chance,,,Fado,single,36,2019-09-27,['german pop'],1,0,0,0,0,0,1348476.0,76.0,1
FIFA 20 Soundtrack,41,Offence,168521,1,54,0.069,0.7759999999999999,0.8109999999999999,0.0004940000000000001,2,-5.273,1,116.696,0.5820000000000001,Little Simz,,,GREY Area,album,61,2019-03-01,"['escape room', 'indie r&b', 'indie soul', 'trap queen', 'uk alternative hip hop']",0,1,0,0,1,0,257223.0,62.0,0
FIFA 20 Soundtrack,41,Unemployed,168561,0,36,0.0318,0.877,0.371,1.26e-05,7,-6.751,1,153.997,0.149,Tierra Whack,,,Unemployed,single,30,2019-03-19,"['alternative r&b', 'escape room']",0,0,0,0,0,0,256048.0,70.0,1
FIFA 20 Soundtrack,41,RUNAWAY,161759,0,28,0.0036799999999999997,0.752,0.598,0.00165,0,-5.617000000000001,0,131.967,0.5920000000000001,half•alive,,,RUNAWAY,single,23,2019-06-13,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",1,1,1,0,0,0,367251.0,65.0,1
FIFA 20 Soundtrack,41,Ozone,197248,1,47,0.231,0.818,0.725,0.000608,9,-8.357000000000001,0,124.99799999999999,0.6559999999999999,JyellowL,,,Ozone,single,40,2019-05-03,['irish hip hop'],0,0,0,0,1,0,4135.0,40.0,1
FIFA 20 Soundtrack,41,Frens,198849,0,41,0.023,0.759,0.7959999999999999,6.34e-05,1,-7.4879999999999995,1,115.999,0.473,Obongjayar,,,Frens,single,34,2019-03-14,['indie r&b'],0,1,0,0,0,0,16502.0,51.0,1
FIFA 20 Soundtrack,41,Highway,198320,0,44,0.00238,0.81,0.562,0.0494,6,-6.2620000000000005,0,110.006,0.251,Suzi Wu,,,Error 404,single,39,2019-03-22,[],0,0,0,0,0,0,8351.0,35.0,1
FIFA 20 Soundtrack,41,Come Down,245826,0,0,0.0203,0.441,0.8690000000000001,2.56e-06,7,-3.2030000000000003,1,176.09,0.47,APRE,,,Come Down,single,0,2019-04-30,"['english indie rock', 'kent indie']",0,1,1,0,0,0,12508.0,47.0,1
FIFA 20 Soundtrack,41,Feel The Vibe,240884,1,58,0.188,0.631,0.8,0.000533,2,-6.546,0,87.48200000000001,0.857,BJ The Chicago Kid,,,1123,album,56,2019-07-26,"['alternative r&b', 'chicago rap', 'hip hop', 'indie r&b', 'indie soul', 'neo soul', 'rap', 'southern hip hop', 'underground hip hop']",0,1,0,0,1,0,301825.0,70.0,0
FIFA 20 Soundtrack,41,Erase,144000,1,56,0.365,0.6729999999999999,0.6409999999999999,0.00025299999999999997,9,-9.211,0,155.042,0.467,Cautious Clay,,,Erase,single,49,2019-09-13,"['alternative r&b', 'electropop', 'indie r&b', 'nyc pop', 'vapor soul']",1,1,0,1,0,0,119829.0,64.0,1
FIFA 20 Soundtrack,41,Before The Moment's Gone,241104,0,38,1.59e-05,0.511,0.8809999999999999,0.642,10,-5.4670000000000005,0,100.01700000000001,0.767,Child Of The Parish,,,Before The Moment's Gone,single,31,2019-09-13,[],0,0,0,0,0,0,1615.0,40.0,1
FIFA 20 Soundtrack,41,Oh My God!,211426,0,43,0.43700000000000006,0.58,0.6940000000000001,0.00014199999999999998,7,-6.019,0,96.941,0.5770000000000001,Colouring,,,Oh My God!,single,36,2019-09-13,['vapor pop'],1,0,0,0,0,0,26804.0,49.0,1
FIFA 20 Soundtrack,41,La Razón del Equilibrio,230845,0,5,0.18,0.8220000000000001,0.396,1.77e-05,8,-9.714,0,91.51100000000001,0.33799999999999997,Danay Suarez,,,Viejo Sonido,single,3,2019-03-24,[],0,0,0,0,0,0,669.0,1.0,1
FIFA 20 Soundtrack,41,Wild West,164203,1,59,0.0403,0.8490000000000001,0.799,0.0,7,-5.301,0,108.056,0.561,Dennis Lloyd,,,Wild West,single,52,2019-09-13,['israeli pop'],1,0,0,0,0,0,440628.0,74.0,1
FIFA 20 Soundtrack,41,Phone Numbers,146826,1,74,0.239,0.884,0.539,0.0,1,-6.388999999999999,0,85.008,0.7759999999999999,Dominic Fike,Kenny Beats,,Phone Numbers,single,67,2019-07-04,"['alternative pop rock', 'pop']",1,0,1,0,0,0,199246.5,73.5,1
FIFA 20 Soundtrack,41,She Don't Dance,226610,0,61,0.0213,0.716,0.875,2.57e-06,11,-4.664,0,109.991,0.099,Everyone You Know,,,She Don't Dance,single,54,2019-07-19,['london indie'],0,1,0,0,0,0,29816.0,55.0,1
FIFA 20 Soundtrack,41,Glu,236618,0,41,0.045,0.77,0.44,0.163,5,-7.564,0,128.862,0.674,Fieh,,,Glu,single,35,2019-09-13,"['norwegian contemporary jazz', 'norwegian indie', 'norwegian pop', 'scandinavian r&b']",1,1,0,0,0,0,13642.0,39.0,1
FIFA 20 Soundtrack,41,The Runner,261936,0,50,0.0148,0.513,0.953,3.0299999999999998e-05,2,-2.6260000000000003,0,104.022,0.466,Foals,,,The Runner,single,44,2019-09-05,"['alternative dance', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'new rave', 'oxford indie', 'rock']",0,1,1,0,0,1,1074832.0,70.0,1
FIFA 20 Soundtrack,41,Go Wild,197681,0,52,0.0777,0.677,0.866,8.82e-05,7,-8.022,1,90.97200000000001,0.765,Friedberg,,,Go Wild,single,45,2019-06-07,['austrian indie'],0,1,0,0,0,0,3545.0,40.0,1
FIFA 20 Soundtrack,41,Zulu Screams (feat. Maleek Berry & Bibi Bourelly),177706,0,45,0.172,0.7509999999999999,0.937,0.0143,6,-5.516,0,126.02,0.7,GoldLink,,,Diaspora,album,41,2019-06-12,"['alternative r&b', 'dmv rap', 'hip hop', 'rap', 'underground hip hop']",0,0,0,0,1,0,639805.0,73.0,0
FIFA 20 Soundtrack,41,Positive,337800,0,46,0.0107,0.608,0.654,0.0745,7,-10.255,1,115.975,0.08900000000000001,Hot Chip,,,A Bath Full of Ecstasy,album,56,2019-06-21,"['alternative dance', 'dance-punk', 'electronica', 'electropop', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",1,1,1,1,0,1,538350.0,63.0,0
FIFA 20 Soundtrack,41,He,268000,0,55,0.514,0.743,0.441,0.00524,11,-11.169,1,95.024,0.465,Jai Paul,,,Do You Love Her Now / He,single,55,2019-06-01,"['art pop', 'chillwave', 'electronica', 'electropop', 'escape room', 'indie r&b', 'indie soul', 'indietronica']",1,1,0,1,0,0,129581.0,56.0,1
FIFA 20 Soundtrack,41,Hearts Will Bleed,167426,0,2,0.21899999999999997,0.738,0.5589999999999999,0.0,5,-4.098,0,96.022,0.6629999999999999,Janice,,,Hearts Will Bleed,single,1,2019-05-17,"['scandinavian r&b', 'swedish pop']",1,0,0,0,0,0,7026.0,45.0,1
FIFA 20 Soundtrack,41,Stretch It,188920,0,53,0.17800000000000002,0.838,0.748,0.0,7,-6.537000000000001,0,150.083,0.614,JB Scofield,,,Stretch It,single,47,2019-06-03,['uk hip hop'],0,0,0,0,1,0,13332.0,58.0,1
FIFA 20 Soundtrack,41,Why Did You Run?,233976,0,0,0.0682,0.382,0.743,0.0,1,-5.093,1,205.66,0.469,Judah & the Lion,,,Why Did You Run?,single,0,2019-03-04,"['banjo', 'folk-pop', 'indie poptimism', 'indiecoustica', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",1,1,1,0,0,0,219784.0,63.0,1
FIFA 20 Soundtrack,41,Last Night,217231,1,52,0.237,0.79,0.83,5.0600000000000003e-05,0,-3.082,0,133.999,0.40700000000000003,Kamakaze,Massappeals,Morgan Munroe,Last Night,single,45,2019-01-04,"['grime', 'uk alternative hip hop', 'electronic trap']",0,0,0,1,1,0,6574.666666666667,44.333333333333336,1
FIFA 20 Soundtrack,41,Awa Ni,219776,0,55,0.0358,0.667,0.818,0.000117,1,-6.167000000000001,0,119.005,0.43,The Knocks,Kah-Lo,,Awa Ni,single,48,2019-06-21,"['alternative dance', 'edm', 'indie pop', 'indie poptimism', 'indietronica', 'new french touch', 'nu disco', 'pop', 'tropical house', 'vapor soul', 'nigerian pop']",1,1,0,1,0,1,77575.0,64.0,1
FIFA 20 Soundtrack,41,Where Do I Begin,119545,0,41,0.0146,0.757,0.695,0.0,8,-7.534,0,91.01100000000001,0.653,Kojey Radical,,,Cashmere Tears,album,49,2019-09-13,"['indie r&b', 'uk alternative hip hop']",0,1,0,0,1,0,49518.0,55.0,0
FIFA 20 Soundtrack,41,Angel,283225,1,60,0.147,0.8009999999999999,0.601,0.011000000000000001,11,-7.362,0,96.99799999999999,0.282,Loyle Carner,,,"Not Waving, But Drowning",album,68,2019-04-19,"['indie r&b', 'indie soul', 'london rap', 'uk alternative hip hop']",0,1,0,0,1,0,343941.0,68.0,0
FIFA 20 Soundtrack,41,Big Girls,188626,0,53,0.147,0.821,0.457,0.11800000000000001,6,-12.116,1,113.92299999999999,0.252,Masego,,,Big Girls,single,46,2019-09-09,"['alternative r&b', 'indie soul']",0,1,0,0,0,0,619802.0,73.0,1
FIFA 20 Soundtrack,41,Save Me,200193,0,41,0.0316,0.706,0.897,0.00364,10,-2.8,1,119.04299999999999,0.578,MNDR,,,Save Me,single,35,2019-09-12,"['electropop', 'indietronica', 'metropopolis', 'shimmer pop']",1,1,0,1,0,0,26281.0,51.0,1
FIFA 20 Soundtrack,41,Where & When,202500,1,51,0.0267,0.907,0.813,6.13e-05,5,-4.595,1,139.971,0.615,P Money,Giggs,,Where & When,single,44,2019-05-09,"['grime', 'uk hip hop', 'grime', 'london rap', 'uk hip hop']",0,0,0,0,1,0,214069.0,60.5,1
FIFA 20 Soundtrack,41,Funsize,234643,0,40,0.0965,0.73,0.40399999999999997,0.000593,2,-9.363,1,100.012,0.135,Pixx,,,Small Mercies,album,39,2019-06-07,['chamber psych'],0,0,0,0,0,0,12415.0,35.0,0
FIFA 20 Soundtrack,41,OMG,154458,0,45,0.0272,0.897,0.893,0.0009630000000000001,0,-6.162999999999999,1,126.96600000000001,0.73,Sampa the Great,,,OMG,single,38,2019-07-10,"['australian hip hop', 'conscious hip hop', 'escape room', 'indie soul', 'zambian hip hop']",0,1,0,0,1,0,141242.0,54.0,1
FIFA 20 Soundtrack,41,Same Old Story,200933,1,57,0.0909,0.883,0.706,0.0,11,-6.462999999999999,1,135.031,0.852,Skepta,,,Ignorance is Bliss,album,68,2019-05-31,"['birmingham grime', 'grime', 'instrumental grime', 'rap']",0,0,0,0,0,0,778985.0,76.0,0
FIFA 20 Soundtrack,41,Favourites (feat. Little Simz),233208,1,27,0.077,0.6709999999999999,0.8809999999999999,0.0,6,-4.28,0,102.01700000000001,0.802,THE S.L.P.,,,Favourites (feat. Little Simz),single,20,2019-05-14,[],0,0,0,0,0,0,19646.0,44.0,1
FIFA 20 Soundtrack,41,The Cracks,227320,0,42,0.051,0.519,0.7190000000000001,0.122,4,-7.845,0,109.976,0.431,Another Sky,,,The Cracks,single,36,2019-04-15,['english indie rock'],0,1,1,0,0,0,9443.0,41.0,1
FIFA 15 Soundtrack,40,The Nights,176658,0,80,0.0166,0.527,0.835,0.0,6,-5.297999999999999,1,125.98299999999999,0.654,Avicii,,,The Days / Nights,album,75,2014-01-01,"['big room', 'dance pop', 'edm', 'pop']",1,0,0,1,0,1,17796231.0,85.0,0
FIFA 15 Soundtrack,40,Push (feat. Andrew Wyatt),213511,0,0,0.00198,0.644,0.8740000000000001,0.0019199999999999998,7,-2.82,1,126.054,0.45299999999999996,A-Trak,Andrew Wyatt,,Push,single,0,2014-10-29,"['canadian electronic', 'edm', 'electro house', 'electronic trap', 'turntablism', 'nyc pop']",1,0,0,1,0,0,56419.5,56.0,1
FIFA 15 Soundtrack,40,Utopia (feat. Dominique Young Unique) - Vocal Edit,313949,0,19,0.0328,0.757,0.943,0.0712,7,-4.367,0,126.978,0.42700000000000005,Bang La Decks,,,Utopia (feat. Dominique Young Unique),single,22,2014-06-02,['big room'],0,0,0,0,0,0,13907.0,39.0,1
FIFA 15 Soundtrack,40,L.A.F,167656,0,0,0.000109,0.579,0.79,5.2e-06,0,-4.934,1,88.131,0.653,Broods,,,L.A.F,single,0,2014-07-15,"['auckland indie', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",1,1,0,1,0,0,433323.0,62.0,1
FIFA 15 Soundtrack,40,Cocoon,236808,1,0,0.00024900000000000004,0.42700000000000005,0.868,0.000542,7,-4.561,0,133.059,0.39,Catfish and the Bottlemen,,,The Balcony,album,0,2015-01-06,"['modern alternative rock', 'modern rock', 'rock', 'stomp pop', 'welsh rock']",1,0,1,0,0,0,823096.0,69.0,0
FIFA 15 Soundtrack,40,Uh la la,230480,0,0,0.00835,0.762,0.868,0.146,1,-6.046,1,130.048,0.41200000000000003,ChocQuibTown,,,Eso Es Lo Que Hay,album,0,2012-10-02,"['colombian hip hop', 'colombian pop', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'reggaeton', 'salsa choke']",1,0,1,0,1,0,439661.0,68.0,0
FIFA 15 Soundtrack,40,Crystal Ball,171400,0,34,9.06e-06,0.42100000000000004,0.943,3.37e-05,7,-2.825,0,148.012,0.5529999999999999,Death From Above 1979,,,The Physical World,album,44,2014-09-09,"['alternative dance', 'alternative rock', 'canadian rock', 'dance-punk', 'garage rock', 'indie rock', 'modern alternative rock', 'modern rock', 'new rave', 'punk blues', 'rock']",0,1,1,0,0,1,197393.0,55.0,0
FIFA 15 Soundtrack,40,Tunnel Vision (feat. Some Kinda Wonderful),270918,0,37,0.00399,0.545,0.7909999999999999,0.17600000000000002,7,-6.638999999999999,1,98.046,0.0544,Dirty South,,,With You,album,38,2014-11-18,"['australian dance', 'big room', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tech house']",0,0,0,1,0,1,188438.0,58.0,0
FIFA 15 Soundtrack,40,All Or Nothing (feat. Diplo & Bunji Garlin),174165,1,45,0.0169,0.584,0.7290000000000001,0.0,8,-5.6339999999999995,1,79.506,0.561,Elliphant,,,Look Like You Love It,album,44,2014-04-01,['swedish indie pop'],1,1,0,0,0,0,117179.0,56.0,0
FIFA 15 Soundtrack,40,Purple Light (feat. Doja Cat),214990,1,40,0.0608,0.669,0.812,0.0,2,-2.6889999999999996,1,128.016,0.374,Elliphant,,,One More,single,38,2014-10-13,['swedish indie pop'],1,1,0,0,0,0,117179.0,56.0,1
FIFA 15 Soundtrack,40,Levanta e Anda,150320,0,0,0.0798,0.614,0.94,0.0,9,-4.071000000000001,1,89.96700000000001,0.772,Emicida,,,O Glorioso Retorno de Quem Nunca Esteve Aqui,album,0,2014-01-26,"['afrofuturismo brasileiro', 'brazilian hip hop', 'brazilian rock', 'funk ostentacao', 'hip hop tuga', 'mangue bit']",0,0,1,0,1,0,1518113.0,70.0,0
FIFA 15 Soundtrack,40,Come Alive (Shining),203434,0,42,9.02e-05,0.531,0.855,0.000927,6,-4.745,0,114.995,0.406,FMLYBND,,,Back to Life EP,single,37,2014-10-07,['metropopolis'],1,0,0,0,0,0,15378.0,43.0,1
FIFA 15 Soundtrack,40,Are You What You Want to Be?,270840,0,57,0.00702,0.599,0.816,2.8e-06,6,-5.002,0,126.02,0.595,Foster The People,,,Supermodel,album,62,2014-03-14,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",1,1,1,0,0,0,2930286.0,77.0,0
FIFA 15 Soundtrack,40,16 Years,225720,0,0,0.0148,0.546,0.84,7.69e-06,0,-4.223,1,170.058,0.925,The Griswolds,,,Be Impressive,album,0,2014-08-25,"['indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'shimmer pop']",1,1,1,0,0,0,86320.0,56.0,0
FIFA 15 Soundtrack,40,Tongues,231920,0,38,0.000624,0.8270000000000001,0.6890000000000001,0.039,6,-7.127000000000001,0,117.95,0.943,Joywave,,,How Do You Feel?,single,32,2014-03-11,"['indie pop', 'indie poptimism', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'rochester ny indie', 'rock', 'shimmer pop']",1,1,1,0,0,0,173259.0,61.0,1
FIFA 15 Soundtrack,40,Busy Earnin',181772,0,52,0.209,0.457,0.883,5.11e-06,10,-5.61,0,99.93700000000001,0.736,Jungle,,,Jungle,album,52,2014-07-15,"['indie soul', 'indietronica', 'new rave', 'uk contemporary r&b']",0,1,0,0,0,0,504503.0,66.0,0
FIFA 15 Soundtrack,40,stevie,284586,0,34,0.033,0.545,0.855,0.000138,7,-4.944,1,131.99,0.409,Kasabian,,,48:13,album,35,2014-10-07,"['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock']",1,1,1,0,0,0,1365861.0,67.0,0
FIFA 15 Soundtrack,40,Cumbia del Corazon,200480,0,0,0.0583,0.6829999999999999,0.948,0.000212,2,-2.255,0,94.04299999999999,0.953,KINSKI GALLO,,,Venado,single,0,2014-11-04,[],0,0,0,0,0,0,553.0,22.0,1
FIFA 15 Soundtrack,40,Around Town,250692,0,50,0.0218,0.578,0.9329999999999999,1.1900000000000001e-05,9,-3.469,0,106.973,0.513,The Kooks,,,Listen,album,62,2014-01-01,"['brighton indie', 'indie pop', 'modern rock', 'rock']",1,1,1,0,0,0,1902088.0,71.0,0
FIFA 15 Soundtrack,40,Walk,214149,0,57,0.17,0.615,0.8140000000000001,0.0,9,-3.903,0,144.005,0.5770000000000001,Kwabs,,,Walk,single,51,2014-09-26,"['gauze pop', 'tropical house']",1,0,0,1,0,0,132057.0,55.0,1
FIFA 15 Soundtrack,40,Palm Trees,269865,0,0,0.441,0.5429999999999999,0.628,0.0724,0,-7.261,0,129.907,0.281,Lowell,,,We Loved Her Dearly,album,0,2014-09-16,"['canadian electropop', 'queercore']",1,0,0,1,0,0,16202.0,46.0,0
FIFA 15 Soundtrack,40,We Are Done,216467,0,0,0.131,0.78,0.7020000000000001,0.000265,4,-8.324,1,121.15899999999999,0.831,The Madden Brothers,,,We Are Done,single,0,2014-06-02,[],0,0,0,0,0,0,18623.0,29.0,1
FIFA 15 Soundtrack,40,Imperium,199280,0,40,0.00015,0.638,0.946,0.0429,1,-1.7480000000000002,1,110.051,0.495,Madeon,,,Imperium,single,34,2014-11-02,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house']",1,0,0,1,0,0,530034.0,65.0,1
FIFA 15 Soundtrack,40,Tonight,217733,0,40,0.209,0.505,0.917,3.9e-06,0,-5.906000000000001,1,163.93599999999998,0.304,Magic Man,,,Before the Waves,album,51,2014-07-08,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']",1,1,1,0,0,0,86375.0,47.0,0
FIFA 15 Soundtrack,40,Down By The River,238026,0,0,0.7290000000000001,0.66,0.677,3.75e-05,9,-7.875,1,114.01299999999999,0.447,Milky Chance,,,Stolen Dance,single,0,2014-05-01,['german pop'],1,0,0,0,0,0,1348476.0,76.0,1
FIFA 15 Soundtrack,40,The Valleys,219362,0,44,0.596,0.652,0.705,0.00717,4,-6.84,1,140.04399999999998,0.861,The Mountains,,,"The Mountains, The Valleys, The Lakes",album,37,2014-01-24,['danish electropop'],1,0,0,1,0,0,4793.0,33.0,0
FIFA 15 Soundtrack,40,Agiborê (Fatboy Slim Presents MPB4),301640,0,34,0.000223,0.765,0.9059999999999999,0.746,11,-8.456,0,125.016,0.774,Fatboy Slim,,,Fatboy Slim Presents Bem Brasil,album,39,2014-01-01,"['big beat', 'disco house']",0,0,0,1,0,0,808342.0,68.0,0
FIFA 15 Soundtrack,40,When the Day Comes,227318,0,53,0.287,0.706,0.653,0.0,5,-6.39,1,120.01799999999999,0.32,Nico & Vinz,,,Black Star Elephant,album,67,2014-01-01,"['dance pop', 'pop rap']",1,0,0,0,0,1,433647.0,65.0,0
FIFA 15 Soundtrack,40,Everlasting,185477,0,28,0.00439,0.6459999999999999,0.833,0.0011099999999999999,2,-5.721,1,112.0,0.6559999999999999,Polock,,,Rising Up,album,22,2014-05-06,"['indie valenciana', 'latin rock', 'spanish indie pop']",1,1,1,0,0,0,13444.0,35.0,0
FIFA 15 Soundtrack,40,Out Of The Blue,221743,0,0,1.7899999999999998e-05,0.512,0.787,0.0917,5,-5.852,1,87.992,0.5579999999999999,Prides,,,Out Of The Blue,single,0,2014-10-20,['indie anthem-folk'],0,1,0,0,0,0,25386.0,43.0,1
FIFA 15 Soundtrack,40,My Type,204811,0,69,0.0641,0.595,0.8959999999999999,5.8200000000000005e-05,10,-2.951,1,118.001,0.5670000000000001,Saint Motel,,,My Type EP,single,67,2014-08-16,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",1,1,1,0,0,0,400540.0,68.0,1
FIFA 15 Soundtrack,40,Wild Heart,263395,0,38,0.0233,0.708,0.875,0.000349,11,-7.539,1,109.949,0.728,Saint Raymond,,,Fall At Your Feet,single,33,2014-11-28,"['english indie rock', 'indie anthem-folk', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock']",1,1,1,0,0,0,71560.0,54.0,1
FIFA 15 Soundtrack,40,Brasil,224918,0,27,4.8899999999999996e-05,0.63,0.816,0.0056,0,-3.9360000000000004,1,135.05700000000002,0.562,Sante Les Amis,,,Sudamericana,album,21,2014-05-27,['uruguayan indie'],0,1,0,0,0,0,5983.0,29.0,0
FIFA 15 Soundtrack,40,Sunrise,214761,0,0,0.0209,0.8420000000000001,0.71,0.0027600000000000003,7,-5.876,0,126.01700000000001,0.743,Slaptop,,,Sunrise,single,0,2014-06-17,[],0,0,0,0,0,0,10547.0,40.0,1
FIFA 15 Soundtrack,40,Sunshine,199252,0,32,0.0824,0.45899999999999996,0.94,0.0,7,-3.49,0,115.715,0.638,Teddybears,,,Sunshine,single,25,2014-06-03,"['electronic rock', 'swedish alternative rock', 'swedish electropop']",1,0,1,1,0,0,48662.0,52.0,1
FIFA 15 Soundtrack,40,Pressure,174364,0,42,0.0060799999999999995,0.8270000000000001,0.733,0.157,5,-5.142,0,121.959,0.784,Tensnake,,,Glow,album,46,2014-01-01,"['alternative dance', 'balearic', 'deep house', 'disco house', 'electronica', 'filter house', 'german house', 'hamburg electronic', 'house', 'indie soul', 'new rave', 'nu disco']",0,1,0,1,0,1,63225.0,58.0,0
FIFA 15 Soundtrack,40,Super Critical,212069,0,23,0.0032,0.8,0.7609999999999999,0.0119,9,-6.926,0,107.95700000000001,0.5579999999999999,The Ting Tings,,,Super Critical,album,29,2014-10-27,"['alternative dance', 'dance pop', 'dance-punk', 'electropop', 'new rave']",1,0,0,1,0,1,315491.0,56.0,0
FIFA 15 Soundtrack,40,Water Fountain,183453,1,43,0.00337,0.825,0.69,0.00277,1,-6.234,1,110.488,0.589,Tune-Yards,,,nikki nack,album,40,2014-05-06,"['art pop', 'escape room', 'freak folk', 'indie pop', 'indie rock', 'new rave', 'one-person band', 'stomp and holler']",1,1,1,0,0,0,178628.0,48.0,0
FIFA 15 Soundtrack,40,Mess Is Mine,223640,0,64,0.047,0.595,0.723,0.0286,7,-8.256,1,108.04299999999999,0.272,Vance Joy,,,Dream Your Life Away,album,74,2014-09-08,"['folk-pop', 'modern rock', 'neo mellow', 'pop', 'pop rock']",1,0,1,0,0,0,2099240.0,77.0,0
FIFA 15 Soundtrack,40,Move with You,189423,0,34,0.00235,0.573,0.7490000000000001,0.0,10,-5.63,0,95.059,0.426,Jacob Banks,,,Move With You,single,27,2014-08-04,"['indie r&b', 'uk contemporary r&b']",0,1,0,0,0,0,293032.0,64.0,1
FIFA 14 Soundtrack,36,Hit It,206853,0,0,0.00197,0.639,0.934,0.0,7,-3.6719999999999997,1,120.052,0.758,American Authors,,,American Authors,single,0,2013-08-27,"['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock']",1,1,1,0,0,0,1061733.0,69.0,1
FIFA 14 Soundtrack,36,Runnin',226720,0,36,0.436,0.725,0.8440000000000001,6.5000000000000004e-06,5,-6.452999999999999,0,148.00799999999998,0.6629999999999999,David Dallas,,,Runnin' - Single,single,29,2013-08-22,"['kiwi rock', 'nz hip hop', 'polynesian hip hop', 'polynesian pop', 'wrestling']",1,0,1,0,1,0,31640.0,42.0,1
FIFA 14 Soundtrack,36,Alive,204591,0,0,0.10800000000000001,0.523,0.882,1.07e-06,5,-3.093,1,119.947,0.38799999999999996,Empire of the Sun,,,Alive,single,0,2013-01-01,"['alternative dance', 'australian dance', 'australian electropop', 'dance-punk', 'electropop', 'indie pop', 'indietronica', 'neo-synthpop', 'new rave', 'pop']",1,1,0,1,0,1,944582.0,70.0,1
FIFA 14 Soundtrack,36,I Know It's You,300173,0,34,0.17800000000000002,0.292,0.945,0.0767,4,-6.772,1,162.172,0.0615,Guards,,,In Guards We Trust,album,29,2013-02-05,[],0,0,0,0,0,0,9889.0,32.0,0
FIFA 14 Soundtrack,36,Here,251346,0,0,0.0148,0.5760000000000001,0.951,0.00028399999999999996,4,-3.832,0,139.868,0.262,Robert DeLong,,,Just Movement,album,0,2013-02-05,"['indie pop', 'indietronica', 'modern alternative rock', 'modern rock']",1,1,1,0,0,0,101347.0,51.0,0
FIFA 14 Soundtrack,36,I'm with You,334160,0,37,0.414,0.499,0.809,0.215,6,-7.507999999999999,0,139.961,0.405,Grouplove,,,Spreading Rumours (Deluxe),album,46,2013-09-17,"['indie pop', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp and holler']",1,1,1,0,0,0,887196.0,72.0,0
FIFA 14 Soundtrack,36,I Am,206104,0,0,0.16,0.581,0.818,0.0,11,-4.008,0,146.559,0.525,Rock Mafia,,,I Am,single,0,2014-01-28,[],0,0,0,0,0,0,33029.0,59.0,1
